ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;medicina;Fundação Universidade Federal do Tocantins;TO;85;Federal;54;24.71;98;17.67;170;3.58;74;6.09;;;1;8;;;;;;;;;
2023;medicina;Universidade de Cuiabá;MT;86;Privada;17;32.59;201-250;9.77;251-300;0.24;23;7.43;;;201-250;2.1;;;;;;;;;
2023;medicina;Pontifícia Universidade Católica de Minas Gerais;MG;87;Privada;17;32.59;201-250;9.16;201-250;1.86;49;6.75;;;251-300;0.55;;;;;;;;;
2023;medicina;Universidade Federal de Campina Grande;PB;88;Federal;54;24.71;103;17.02;198;2.85;71;6.17;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Inta;CE;88;Privada;;;38;41.73;68;6.25;109;5.18;;;1;8;28;22.3;;;;;;;
2023;medicina;Universidade Estadual do Oeste do Paraná;PR;90;Estadual;54;24.71;104;16.94;201-250;2.69;68;6.25;;;1;8;;;;;;;;;
2023;medicina;Universidade Católica de Brasília;DF;91;Privada;17;32.59;201-250;8.89;201-250;2.01;103;5.33;;;201-250;1.55;;;;;;;;;
2023;medicina;Universidade Federal do Maranhão;MA;92;Federal;54;24.71;108;16.76;130;4.63;149;4.13;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual do Piauí;PI;93;Estadual;54;24.71;109;16.73;59;6.48;201-250;2.25;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Metropolitano da Amazônia;PA;94;Privada;54;24.71;118;16.29;121;4.86;176;3.43;;;1;8;;;;;;;;;
