ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Centro Universitário Assis Gurgacz;PR;121;Privada;45;29.86;501-600;10.74;701-800;1.24;201-250;6;;;401-500;3.5;;;;;;;;;
2023;engenharia-civil;Centro Universitário Fanor Wyden;CE;122;Privada;45;29.86;501-600;10.6;251-300;5.56;401-500;3.74;;;601-700;1.3;;;;;;;;;
2023;engenharia-civil;Faculdade Feitep;PR;123;Privada;119;19.54;101;20.72;1;8;301-350;4.72;;;1;8;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Jundiaí;SP;124;Privada;45;29.86;501-600;10.38;201-250;5.65;601-700;2.26;;;501-600;2.47;;;;;;;;;
2023;engenharia-civil;Instituto Federal de Educação, Ciência e Tecnologia do Piauí;PI;125;Federal;119;19.54;102;20.67;301-350;4.75;10;7.92;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Antônio Eufrásio de Toledo de Presidente Prudente;SP;126;Privada;119;19.54;103;20.62;178;6.32;181;6.3;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário São Judas Tadeu;SP;127;Privada;119;19.54;105;20.54;81;7.24;251-300;5.3;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Jorge Amado;BA;128;Privada;45;29.86;501-600;10.12;401-500;3.65;351-400;4.32;;;501-600;2.15;;;;;;;;;
2023;engenharia-civil;Centro Universitário Filadélfia;PR;129;Privada;45;29.86;501-600;10.12;601-700;1.52;73;7.32;;;601-700;1.28;;;;;;;;;
2023;engenharia-civil;Universidade Estadual de Goiás;GO;130;Estadual;119;19.54;108;20.38;251-300;5.36;105;7.02;;;1;8;;;;;;;;;
